Sales Men,Party Name
THEON VIJAY PATIL (MIS),SWAYAMBHU PHARMA - NATEPUTE
THEON VIJAY PATIL (MIS),MAHAVIR MEDICAL STORES - SANGLI
THEON VIJAY PATIL (MIS),OM PHARMA - JHAMKHED
THEON VIJAY PATIL (MIS),VYANKATESH (SANJAY) - SOLAPUR
THEON VIJAY PATIL (MIS),ALFA PHARMACEUTICALS - SOLAPUR
THEON VIJAY PATIL (MIS),TEJ PHARMA -ICHALKANJI
THEON VIJAY PATIL (MIS),P N DISTRIBUTORS - RATNAGIRI
THEON VIJAY PATIL (MIS),SHRI DATTA MEDICAL- CHAKAN
THEON VIJAY PATIL (MIS),INNOVATE MARKET - CHINCHWAD
THEON VIJAY PATIL (MIS),LIFE CARE - CHINCHWAD
THEON VIJAY PATIL (MIS),MAHENDRA DIST. - PUNE
THEON VIJAY PATIL (MIS),SHRI DURVANKUR PHARMA - SHIRVAL
THEON VIJAY PATIL (MIS),AKSHARA MEDICAL AGENCIES-AKOLA
THEON VIJAY PATIL (MIS),LAXMI MARKETING- AHILYANAGAR
THEON VIJAY PATIL (MIS),WELLCARE PHARMA- ALANDI (PUNE)
THEON VIJAY PATIL (MIS),PRO SUCCESS PHARMA - PUNE
THEON VIJAY PATIL (MIS),VIMAL MEDICAL & DISTRIBUTOR - PUNE
THEON VIJAY PATIL (MIS),PMBJP - ANDHERI (RAJUBHAI)
THEON VIJAY PATIL (MIS),Z.M.PHARMACEUTICALS - AHMEDNAGAR
THEON VIJAY PATIL (MIS),SHRI AGENCY - THERGAON
THEON VIJAY PATIL (MIS),KINGS MEDICAL CENTER-CHINCHWAD
THEON VIJAY PATIL (MIS),SHRI MALHAR MEDISALES - DAUND
1KRANTI (MIS),WORLDPRIME EXPORT LLP - JUNAGADH
1KRANTI (MIS),HI-TECH PHARMA - LATUR
1KRANTI (MIS),VINIT ENTERPRISES-MUM-02
1KRANTI (MIS),DOSHI (BROTHERS) -SALE  KHETWADI
1KRANTI (MIS),YUVRAJ AGENCIES - KANDIVALI
1KRANTI (MIS),WELLCARE ENTERPRISES - BHAYANDAR
1KRANTI (MIS),ACME SALES - SOLAPUR
1KRANTI (MIS),NATIONAL DISTR. - DEVRUKH
1KRANTI (MIS),PRATHAM MEDICARE - VASAI(WEST)
1KRANTI (MIS),STAR ENTERPRISES-DONGRI
1KRANTI (MIS),GENERICART MEDICINE PRIVATE LTD.MIRAJ
1KRANTI (MIS),LEBEN LIFE SCIENCES - AKOLA
1KRANTI (MIS),YASHICA PHARMA - BHIWANDI
1KRANTI (MIS),EXIM TRAC-KANDIVALI           .
1KRANTI (MIS),SHRI PHARMA - LOWER PAREL
1KRANTI (MIS),A.B.PHARMA-SEWREE(SALE)
1KRANTI (MIS),NUOVI PHARMACEUTICALS - GHATKOPAR
1KRANTI (MIS),KRISHNA GENERIC - BORIVALI
1KRANTI (MIS),ZIL PHARMA ENT - MARINE LINE
1KRANTI (MIS),PARSHWANATH (HEMAL) - MUM 2
1KRANTI (MIS),JAGDAMBE PHARMA LLP - DAWA BAZAR
1KRANTI (MIS),SIMMAL MEDICAL - THANE
1KRANTI (MIS),MANGAL SURGICALS - GOREGAON
1KRANTI (MIS),M.N.ENTERPRISE-GHATKOPAR
1KRANTI (MIS),SHUBHAM PHARMA- KARAD
1KRANTI (MIS),TRIKAYA GLOBAL - VILE PARLE
1KRANTI (MIS),VARDHAMAN AGENCIES - PHALTAN
1KRANTI (MIS),SHREE SAI GANESH ENTERPRISES - HADPASAR
1KRANTI (MIS),N.CHIMANLAL - PRINCESS STREET
1KRANTI (MIS),BHARAT AGENCIES - SOLAPUR
1KRANTI (MIS),SAFELIFE PHARMA - ULWE
1KRANTI (MIS),AJOTA (SHAYAM)
1KRANTI (MIS),AJANTA MEDI CORPORATION-VASAI-SALE
1KRANTI (MIS),OXY PHARMA-NASIK
1KRANTI (MIS),POSH PHARMA-KANDIVALI
1KRANTI (MIS),RAMCHARAN PHARMA - CHANDRAPUR
1KRANTI (MIS),NEW STAR ENTERPRISES - KALBADEVI
1KRANTI (MIS),MATHI ASSOCIATES - BHANDUP (W).
1KRANTI (MIS),SANKET PHARMA - PRABHADEVI
1KRANTI (MIS),SHRI SWAMI SAMARTH ENT. - KUDAL
1KRANTI (MIS),PREMIER PHARMA - KANDIVALI
1KRANTI (MIS),FOURWAY PHARMA LLP - DAHISAR
1KRANTI (MIS),PRAGATI PHARMA HUB - KALYAN
1KRANTI (MIS),NASIK ENTERPRISES-LASALGAON
1KRANTI (MIS),PANAMAH PHARMA - MAZGAON
1KRANTI (MIS),KEPS (NEW) - PR STR
1KRANTI (MIS),ZYREX HEALTHCARE - WAGHOLI
1KRANTI (MIS),NIRBHAY PHARMA-CHARNI ROAD
1KRANTI (MIS),DOYEN ENTERPRISES-THANE
1KRANTI (MIS),RUCHA ENTERPRISES - CHEMBUR
1KRANTI (MIS),BHAGWATI DISTRIBUTORS - NASIK
1KRANTI (MIS),R.K.MEDICAL (FORT)
1KRANTI (MIS),KRISHNA MEDICO - KANDIVALI
1KRANTI (MIS),SAIFEE PHARMA-GULALWADI
1KRANTI (MIS),LIFE LINE - NASIK
1KRANTI (MIS),SHRUTI PHARMA (SALE) - PR STR
1KRANTI (MIS),GAYATRI MEDISURG - AMRAVATI
1KRANTI (MIS),RAMAN - AMBEJOGAI
1KRANTI (MIS),KOMAL PHARMA - MUMBAI 2 (SALE).
1KRANTI (MIS),SKY LAB - BORIVALI
1KRANTI (MIS),NILIMA ENTERPRISES - DAWA BAZAAR
1KRANTI (MIS),GAUTTAM HEALTHCARE - INDORE (SALE)
1KRANTI (MIS),HEALTHNOVO PHARMACEUTICAL - KALHER
1KRANTI (MIS),CONWEST JAIN HOSPITAL - GIRGAON
1KRANTI (MIS),VANSH PHARMA - SOLAPUR 3%
1KRANTI (MIS),FREYDIS PHARMACEUTICALS LLP - KANDIVALI
1KRANTI (MIS),ACCORD SALES - AMRAVATI
1KRANTI (MIS),SHRI SURYA PHARMA - NASIK
1KRANTI (MIS),SAHARA ENTERPRISES - ULHASNAGAR
1KRANTI (MIS),NATIONAL PHARMACEUTICALS - KOLHAPUR
1KRANTI (MIS),SAMEEKSHA PHARMA - WAGHOLI
1KRANTI (MIS),S.HIMATLAL HEALTHCARE LLP (SALE)
1KRANTI (MIS),BAGDI MEDICO - YAVATMAL -NEW
1KRANTI (MIS),SHIV SURGICAL - KUWARBAO
1KRANTI (MIS),SANDEEP MEDICOS - AHILYANAGAR
1KRANTI (MIS),TANTRA PHARMA-GAMDEVI
1KRANTI (MIS),DR.PAUL FERNANDES - GOA
1KRANTI (MIS),GENERICART MEDICINE PRIVATE LTD.-KARNATAKA
1KRANTI (MIS),HARSH ENTERPRISES - KALWA
1KRANTI (MIS),CITY PHARMA - GOREGAON
1KRANTI (MIS),MAHAVIR MEDICAL SUPPLY- MUM 4
1KRANTI (MIS),WE CARE MEDICAL & PHARMA - AMRAVATI
1KRANTI (MIS),SWASTHYA LIFECIENCE P.LTD - KURUND
1KRANTI (MIS),SHRI MEDICAL STORE-NEVERE
1KRANTI (MIS),MEDEXO PHARMA - KANDIVALI
1KRANTI (MIS),KABRA MEDICAL - JALGAON
1KRANTI (MIS),SHREYANSH PHARMA - PUNE
1KRANTI (MIS),SANMATI - CHINCHWAD
1KRANTI (MIS),DARSHIT PHARMA - NASIK
1KRANTI (MIS),ZENITH - PUNE
1KRANTI (MIS),GOLD SHIELD - VILLE PARLE
1KRANTI (MIS),OMRAJ MEDICAL - BEED
1KRANTI (MIS),PRIYANKA ENTERPRISE - MALAD
1KRANTI (MIS),NATHANI SURGICAL - BHIWANDI
1KRANTI (MIS),BAFNA SURGICAL - THANE
1KRANTI (MIS),NTL PHARMA-PRINCESS STREET
1KRANTI (MIS),RAM MEDICAL AGENCY - MIRA ROAD (BIPIN)
1KRANTI (MIS),GENOVA BIOTEC - BHAYANDAR
1KRANTI (MIS),ROMA DISTRIBUTORS - DHULE
1KRANTI (MIS),SHRI NAVKAR AGENCY - KALBADEVI
1KRANTI (MIS),GULSHAN PHARMA - KAMAN
1KRANTI (MIS),SAI AGENCIES - MURUD (ALIBAG)
1KRANTI (MIS),D.S ENTERPRISES - PUNE
1KRANTI (MIS),RAJ AGENCY - BHIWANDI
1KRANTI (MIS),FLAGSHIP BIOTECH - MAHAPE (SALE)
1KRANTI (MIS),REAL REMEDIES - PR STR
1KRANTI (MIS),DISHA AGENCY-PARBHANI
1KRANTI (MIS),AMBIKA PHARMA - BHAYANDER
1KRANTI (MIS),SAIDHAM - GONDIA
1KRANTI (MIS),S P PHARMA - DADAR
1KRANTI (MIS),ARIHANT DIST - NANDURBAR
1KRANTI (MIS),MAMTA TRADING - DADAR
1KRANTI (MIS),SAMARTH (YASHWANT) - SAMBHAJINAGAR
1KRANTI (MIS),PHARMACY TRADE LINKS - Kalaburagi
1KRANTI (MIS),I.B. PHARMA PVT LTD-DAHISAR
1KRANTI (MIS),G.P.S PHARMA - TELANGANA
1KRANTI (MIS),MUMBAI HEATHCARE IND (SHC)
1KRANTI (MIS),S.A.CORPORATION - PRINCESS STREET
1KRANTI (MIS),NEW SHIV SURGICAL - BARSHI
1KRANTI (MIS),SHRIRAM MEDIHUB - NASHIK
1KRANTI (MIS),SANDESH PHARMA - WADI
1KRANTI (MIS),SUN CURE PHARMA - VISAKHAPATNAM
1KRANTI (MIS),ANJALI PHARMA - KAMPTEE
1KRANTI (MIS),UNITED GENERAL DRUGS - ALIBAUG
1KRANTI (MIS),HIMANSHU ENTERPRISES - BHIWANDI
1KRANTI (MIS),NAKODA MEDICO - DAWA BAZAR
1KRANTI (MIS),SAI PHARMA - HADAPSAR
1KRANTI (MIS),VYANKATESH (DHANANJAY) - SOLAPUR
1KRANTI (MIS),ANAND AGENCIES - PUNE
1KRANTI (MIS),PRIME DISTRIBUTOR- WADALA
1KRANTI (MIS),SHRI GANESH DISTRIBUTOR - HADAPSAR
1KRANTI (MIS),RAPCO (SALE) - PR STR
1KRANTI (MIS),LOTUS PHARMA-AKURLI(PANVEL)
1KRANTI (MIS),TIRUMALA ENTERPRISES - THANE
1KRANTI (MIS),GIRISH AGENCIS - NANDED
1KRANTI (MIS),KAMAL PHARMA - CHANDRAPUR
1KRANTI (MIS),DEVANG ENTERPRISE -SALE
1KRANTI (MIS),AMBICA DRUG (TENDER) - PUNE
1KRANTI (MIS),SAMARTH MEDICAL - BIDKIN
1KRANTI (MIS),POLYFORM-ANDHERI
1KRANTI (MIS),V D HEALTHCARE - KOLHAPUR
1KRANTI (MIS),DROGARIA (COLVALCAR) - GOA
1KRANTI (MIS),PHARMA KARRIER - MUMBAI 2
1KRANTI (MIS),MAYUSH MEDICAL - PR STR
1KRANTI (MIS),SEVA SURGINET & MEDICOS-NASIK
1KRANTI (MIS),SANIVEX HEALTHCARE PRIVATE LIMITED-GUJARAT
1KRANTI (MIS),SHUBHAM MEDICAL - ALIBAUG
1KRANTI (MIS),D MEDS GROUP - KERELA
1KRANTI (MIS),DINA COSMETIC - SAKRI         .
1KRANTI (MIS),ROTARY KHARGHAR CHARITABLE TRUST
1KRANTI (MIS),ARMAX PHARMA - SAMBHAJINAGAR
1KRANTI (MIS),CHETNA ENT - AHILYANAGAR
1KRANTI (MIS),VIJAY PHARMA - PR STR (SALE)
1KRANTI (MIS),SIDDHIVINAYAK ENT - OSMANABAD
1KRANTI (MIS),CITY PHARMA - YAVATMAL
1KRANTI (MIS),MJM PHARMA - PR STR
1KRANTI (MIS),PHOENIX PHARMA PVT.LTD - BORIVALI
1KRANTI (MIS),NIKHIL SURGICAL - ANDHERI
1KRANTI (MIS),OWI PHARMACEUTICALS - BHOSARI
1KRANTI (MIS),MAHI PHARMA - SAKRI(DHULE)
1KRANTI (MIS),GAJANAN PHARMA - MIRAJ
1KRANTI (MIS),SHRI SHESHNARAYAN MEDICO-AKOLE
1KRANTI (MIS),DEEP ENT - BANDRA
1KRANTI (MIS),SURBHI SURGICAL - SURAT
1KRANTI (MIS),SHRADDHHA PHARMA & SURGICALS (PUR ONCO)
1KRANTI (MIS),SANTOSH SURGICALS - KOLHAPUR
1KRANTI (MIS),VISHAL PHARMA AGENCIES - NASHIK
1KRANTI (MIS),J.PAREKH & CO-PR STR
1KRANTI (MIS),VINAYAK AGENCIES-DAHISAR
1KRANTI (MIS),HARKUT PHARMA - AMRAVATI
1KRANTI (MIS),KRISHNA SURGICAL-AHILYANAGAR
1KRANTI (MIS),CHAUHAN EXIM-BHANDUP{W}
1KRANTI (MIS),ABHINAV PHARMA - NAGPUR
1KRANTI (MIS),SRI VENKATESHWARA MEDICAL - TELANGANA
1KRANTI (MIS),LOTUS INTERNATIONAL - GOREGAON.
1KRANTI (MIS),GENERILIFE - NASIK
1KRANTI (MIS),MAHAVIR LIFE SCIENCE - UMBERGAON
1KRANTI (MIS),PATEL MEDICARE - VILLE PARLE (E)
1KRANTI (MIS),KETAN PHARMA - MAHAD
1KRANTI (MIS),SHRI GANESH DISTRIBUTORS - AMALNER
1KRANTI (MIS),NEELKANTH HEALTHCARE-ULHASNAGAR
1KRANTI (MIS),ACHYUT HEALTHCARE LIMITED - AHMEDABAD
1KRANTI (MIS),GAJANAN MEDICAL - FURSUNGI
1KRANTI (MIS),KAY PHARMA - GOREGAON EAST
1KRANTI (MIS),SUYASH MEDICARE - ALIBAUG
1KRANTI (MIS),K.K.MEDICAL - THANE
1KRANTI (MIS),ALL INDIAN INSTITUTE OF MEDICAL - GORAKHPUR
1KRANTI (MIS),BIOMEDIZONE INTERNATIONAL -  KERALA
1KRANTI (MIS),MEHER LIFECARE PVT LTD - BYCULLA
1KRANTI (MIS),INDIA LIFECARE SPECIALITIES - SATARA
1KRANTI (MIS),REMEDY PHARMA - VASHI
1KRANTI (MIS),SAMARTH MEDICARE - CHINCHWAD
1KRANTI (MIS),PMBJP - MALAD-EAST
1KRANTI (MIS),MANOJ PHARMA - MIRA ROAD
1KRANTI (MIS),MANTHAN INC - PRATHANA SAMAJ
1KRANTI (MIS),GSK ENTERPRISES - PUNE
1KRANTI (MIS),SURYA LIFE SCIENCE - HYDERABAD
1KRANTI (MIS),SURYA TEJA PHARMA - ANDHRA PRADESH
1KRANTI (MIS),SHAH PHARMA (SALE) - PR STR
1KRANTI (MIS),POSITRUS HEALTHCAREINDIA PVT LTD.-BHANDUP
1KRANTI (MIS),SAVA HEALTHCARE LIMITED - PUNE
1KRANTI (MIS),BALAJI MEDICAL - KANDIVALI
1KRANTI (MIS),RAHUL PHARMA-WADALA
1KRANTI (MIS),SHRI MEDICAL STORE - RATNAGIRI (ONLY ADVNC)
1KRANTI (MIS),PHARMA (INDIA) - TILAK NAGAR
1KRANTI (MIS),SHRI ANAND PHARMA-CHINCHWAD
1KRANTI (MIS),MATOSHREE HEALTHCARE - CHIRA BAZAR
1KRANTI (MIS),DARSHITA AGENCY -SAMBHAJINAGAR
1KRANTI (MIS),LIFELINE PHARMACEUTICALS - DAHISAR (E)
1KRANTI (MIS),LODHA DIST. - BARAMATI
1KRANTI (MIS),KEPS PHARMA - JOGESHWARI
1KRANTI (MIS),VIOLET MEDI PHARMA - MARINE LINES
1KRANTI (MIS),AAYUSH CHEMIST - KALWA
1KRANTI (MIS),SHRIRAM DISTRIBUTOR - PUNE
1KRANTI (MIS),GM SANJIVANI LLP-KALBADEVI
1KRANTI (MIS),NARIX PHARMA - MUMBAI
1KRANTI (MIS),DEVANSH PHARMACY - VIRAR
1KRANTI (MIS),TRIMURTI (JAY) - NASIK
1KRANTI (MIS),GENERIC HOUSE-BHIWANDI
1KRANTI (MIS),GAIKWAD HEALTHCARE - SOLAPUR
1KRANTI (MIS),VISHAL PHARMACY-KOLHAPUR
1KRANTI (MIS),MANSUKHLAL & BROTHERS-CHENNAI
1KRANTI (MIS),COSMOS PHARMA-BHAYANDER(E)SEND TO ANDHERI
1KRANTI (MIS),AUNSH SURGICAL - BEED
1KRANTI (MIS),MEDI PLUS PHARMA-MALAD
1KRANTI (MIS),PRIME SALES - DHULE
1KRANTI (MIS),KINGS MEDICAL CENTER-CHINCHWAD
1KRANTI (MIS),JINCARE PHARMA-WASHIM
1KRANTI (MIS),GIRIRAJ ENT - DAHISAR         .
1KRANTI (MIS),MARUTI MEDICAL STORES - AHMEDABAD
1KRANTI (MIS),GENIVIS REMEDIES INDIA PVT LTD-WADKI
1KRANTI (MIS),CHANDAK MEDICAL STOREES-CHANDRAPUR
1KRANTI (MIS),SHIVSAI AGENCY - CHINCHWAD
1KRANTI (MIS),NAVNIT MEDICO - PR STR
1KRANTI (MIS),MEDIHOUSE ENT - PIMPLE GURAV
1KRANTI (MIS),MEDICAL BANIYA LLP - CHEMBUR
1KRANTI (MIS),PEAK HEALTHCARE - GHATKOPAR
1KRANTI (MIS),UJS PHARMA LLP (SALE)
1KRANTI (MIS),LAXMI AGENCY-LATUR
1KRANTI (MIS),MAHALAXMI MED & GEN STORE - DADAR
1KRANTI (MIS),SATGURU SURGIVAC - AMRAVATI
1KRANTI (MIS),NEW SAHYADRI CHEMIST - BHAYANDER
1KRANTI (MIS),ASHA INDUSTRY - BHUSAWAL
1KRANTI (MIS),SHOM HEALTH CARE - GHODEVPADA (SALE)
1KRANTI (MIS),BHARTI DISTRIBUTORS - MIRAJ
1KRANTI (MIS),NIPUN PHARMA - BORIVALI
1KRANTI (MIS),Classic Enterprise - Malad (W)
1KRANTI (MIS),VYANKATESH (SANJAY) - SOLAPUR
1KRANTI (MIS),A.S.K.HEALTHCARE-PAREL
1KRANTI (MIS),YUG PHARMA - BHOSARI
1NARENDRA (MIS),HEALTHNOVO PHARMACEUTICAL - KALHER
1NARENDRA (MIS),ASHA - MANKHURD XX
1NARENDRA (MIS),LATA (PHARMA) - SOLAPUR  (TENDER)
1NARENDRA (MIS),MORYA PHARMA - TALEGAON
1NARENDRA (MIS),GITANJALI PHARMA - TALEGAON DABHADE
1NARENDRA (MIS),RUDRA PHARMA - ULHASNAGAR
1NARENDRA (MIS),ROTATION PHARMACEUTICAL - AMRAVATI
1NARENDRA (MIS),KAYMS PHARMA - VASAI
1NARENDRA (MIS),BEST PHARMA - DOMBIVALI
1NARENDRA (MIS),DOLAMIND PHARMA PVT LTD - GOREGAON
1NARENDRA (MIS),H S ENT - BHIWANDI (NAVIPADA)
1NARENDRA (MIS),MR PHARMACEUTICAL - SANTACRUZ
1NARENDRA (MIS),PULS DISTRIBUTORS - GOVANDI-GST CLOSE
1NARENDRA (MIS),HONEST DIST - GOVANDI
1NARENDRA (MIS),PRIME PHARMA - SOLAPUR
1NARENDRA (MIS),DEV PHARMA - HADAPSAR
1NARENDRA (MIS),NEW VENKATESH MEDICAL -  AHMEDPUR
1NARENDRA (MIS),P N DISTRIBUTORS - RATNAGIRI
1NARENDRA (MIS),SATNAM DRUG (RAJABHAI) - ULHASNAGAR (NEW)
1NARENDRA (MIS),SONI PHARMA -KANDIVALI
1NARENDRA (MIS),HARE KRISHNA - MULUND
1NARENDRA (MIS),PURVA ENTERPRISES-SOLAPUR
1NARENDRA (MIS),DEVANSH PHARMACY - VIRAR
1NARENDRA (MIS),KRISHNA PHARMA - MIRA ROAD
1NARENDRA (MIS),S.G ENTERPRISE - NERUL XX
1NARENDRA (MIS),AMSAL PHARMACEUTICAL - MUMBRA
1NARENDRA (MIS),AAIJI PHARMA - KOTHRUD
1NARENDRA (MIS),GURUKRUPA ENT - GHATKOPAR
1NARENDRA (MIS),SHRI OM MEDICAL - KAVATHE MAHANKAL
1NARENDRA (MIS),TEJ PHARMA -ICHALKANJI
1NARENDRA (MIS),SHRI GANESHA PHARMA - KALYAN
1NARENDRA (MIS),SHRI ENTERPRISES - BADLAPUR
1NARENDRA (MIS),GENIUS REMEDIES LLP - THANE
1NARENDRA (MIS),SPLENZ PHARMACEUTICALS - PUNE
1NARENDRA (MIS),MORYA DISTRIBUTOR - KOLHAPUR
1NARENDRA (MIS),SUN PHARMA - DHULE
1NARENDRA (MIS),VEDANT PHARMA - SANPADA XX
1NARENDRA (MIS),TRISHA PHARMA- VIKROLI
1NARENDRA (MIS),GOLDEN LIFE PHARMA-KALYAN
1NARENDRA (MIS),LIFE CARE DISTRIBUTORS - ASHTAMI(ROHA)
1NARENDRA (MIS),MEDCRAFT SURGITECH - TURBHE
1NARENDRA (MIS),NIDA MEDICAL AGENCY - BHIWANDI
1NARENDRA (MIS),CHANDANA MEDICAL - SONGIRWADI (WAI)
1NARENDRA (MIS),V R HEALTH CARE - KALYAN
1NARENDRA (MIS),VISHAL SURGICALS - KALYAN
1NARENDRA (MIS),GALAXY PHARMA - THANE
1NARENDRA (MIS),PULS DISTRIBUTORS - GOVANDI
1NARENDRA (MIS),K3 PHAMA-KALYAN
1NARENDRA (MIS),SAMARTH MEDICAL - BEED
1NARENDRA (MIS),SUMEET PHARMA - DAHISAR
1NARENDRA (MIS),MATOSHRI AGENCIES - OSMANABAD
1NARENDRA (MIS),PAWAN MEDICAL AGENCY-THANE XX
1NARENDRA (MIS),ADITI PHARMA - KHARGHAR
1NARENDRA (MIS),P.K.PHARMA - YERAVDA
1NARENDRA (MIS),AASTHA PHARMA-KALYAN
1NARENDRA (MIS),HARSH PHARMA - HATKANANGALE
1NARENDRA (MIS),NEW BEST PHARMA - PUNE
1NARENDRA (MIS),VANSH PHARMA - SOLAPUR 3%
1NARENDRA (MIS),MANJUL SALES - BENGALARU
1NARENDRA (MIS),JMD MEDICARE LLP - GRANT ROAD
1NARENDRA (MIS),RAMNARAYAN ENT - THANE
1NARENDRA (MIS),SHRAVAN PHARMA - AKLUJ
1NARENDRA (MIS),DHANWANTARI PHARM CORP - GOVANDI
1NARENDRA (MIS),SOFT TOUCH-KOLHAPUR
1NARENDRA (MIS),JMD PHARMA - BHIWANDI xx
1NARENDRA (MIS),GLOBAL HEALTHCARE - WADKI
1NARENDRA (MIS),VEDANT PHARMA - CHEMBUR (OLD)XX
1NARENDRA (MIS),DIKSHA PHARMA - MALAD
1NARENDRA (MIS),MADANLAL & SONS - ULHASNAGAR
1NARENDRA (MIS),SAINATH MEDICO-KALAMBOLI
1NARENDRA (MIS),SANMITRA PHARMA - KANDIVALI
1NARENDRA (MIS),RUDRANI MEDICAL - WALUNJ
1NARENDRA (MIS),BRIGHT HEALTHCARE - KHARGHAR
1NARENDRA (MIS),ICON HEALTH CARE - MULUND
1NARENDRA (MIS),GANAPATI AGENCIES - BEED OLD GST
1NARENDRA (MIS),ADVIK PHARMA-VIKROLI
1NARENDRA (MIS),SHIVKRUPA PHARMA - NASIK
1NARENDRA (MIS),EUPHEME HEALTHCARE - KALYAN
1NARENDRA (MIS),SIGMA HEALTHCARE - DOMBIVALI (NEW)
1NARENDRA (MIS),SANJIVANI SURGICAL DIST - THANE
1NARENDRA (MIS),H.K.PHARMA-BHIWANDI
1NARENDRA (MIS),SAGAR ENTERPRISES - DAWA BAZAR (SALE)
1NARENDRA (MIS),KUSUM PHARMA - GHANSOLI
1NARENDRA (MIS),SAFE CARE PHARMA - DIWA (NEW)
1NARENDRA (MIS),MAHAVIR MEDICARE - AKOLE
1NARENDRA (MIS),CHD PHARMACEUTICAL - KALBADEVI XX
1NARENDRA (MIS),GAJABI MEDICAL - ICHALKARANJI
1NARENDRA (MIS),AARADHYA DISTRIBUTORS - JALNA
1NARENDRA (MIS),SAMRUDDHI PHARMA - MIRA ROAD
1NARENDRA (MIS),KRISHNA MEDICAL AGENCY - BHIWANDI
1NARENDRA (MIS),SHRI KRISHNA - ULHASNAGAR
1NARENDRA (MIS),PMBJP - MALAD {E}(PANKAJ)
1NARENDRA (MIS),GAJANAN PHARMA - MIRAJ
1NARENDRA (MIS),CUREWELL PHARMA - BHIWANDI
1NARENDRA (MIS),G7 LIFECARE PRIVATE - ANDHERI
1NARENDRA (MIS),MAA KAMAKHYA - ATPADI
1NARENDRA (MIS),JEEVAN CLINIC -PUNE
1NARENDRA (MIS),SAINATH PHARMA - MUNDHE(KARAD)
1NARENDRA (MIS),VIKRAM LIFECERE - KANDIVALI
1NARENDRA (MIS),ASSISTA HEALTH SERVICES - Kurduvadi
1NARENDRA (MIS),R K HEALTHCARE - DOMBIVALI
1NARENDRA (MIS),LIFE CARE PHARMA - PANVEL
1NARENDRA (MIS),GCS HEALTHCARE - KALBADEVI
1NARENDRA (MIS),JANSEVA MEDICO - DOMBIVALI
1NARENDRA (MIS),A.B PHARMA - NALASOPARA
1NARENDRA (MIS),KUSHAL PHARMA -NANDURBAR
1NARENDRA (MIS),GAWALI DIST-AMBERNATH
1NARENDRA (MIS),SANJAY MEDICO - MIRAJ
1NARENDRA (MIS),ARROWMARK PHARMA - SINNAR
1NARENDRA (MIS),SUSHEEL - NIPANI
1NARENDRA (MIS),MAHANKALI PHARMA LLP - SANGLI
1NARENDRA (MIS),VEDANT PHARMA - CHEMBUR (NEW)
1NARENDRA (MIS),DEEP MEDICAL & AGENCY-CHIKHLI
1NARENDRA (MIS),SAMARTH SURGIMED - MANKHURD
1NARENDRA (MIS),XYLEM PHARMA - BHIWANDI
1NARENDRA (MIS),SHRIPAD PHARMA - NASIK
1NARENDRA (MIS),LAXMI PHARMA - VASAGADE
1NARENDRA (MIS),SWARA DIST - MIRAJ
1NARENDRA (MIS),SIRVI SURGICALS - PUNE
1NARENDRA (MIS),SHIV MEDILIFE PHARMA - MOHAL
1NARENDRA (MIS),SAMARTH (YASHWANT) - SAMBHAJINAGAR
1NARENDRA (MIS),ATHARV DISTRIBUTORS - CHEMBUR XX
1NARENDRA (MIS),SAMRAT PHARMA - PIMPALGAON
1NARENDRA (MIS),KATARIYA AGENCIES - SOLAPUR
1NARENDRA (MIS),CITY CARE PHARMA-MORSHI -3%
1NARENDRA (MIS),OVI PHARMA - KOLHAPUR
1NARENDRA (MIS),SHRI RAM CORPORATION - DHULE XX
1NARENDRA (MIS),UVA MEDILINES LLP - PANDHARPUR
1NARENDRA (MIS),RAJMAN PHARMA - AHILYANAGAR
1NARENDRA (MIS),NIKATE - PANDHARPUR
1NARENDRA (MIS),CARE PLUS PHARMA - JUINAGAR
1NARENDRA (MIS),RAJ MEDICAL AGENCIES - TASGAON-CADILA
1NARENDRA (MIS),CHETAK PHARMA - DAWA BAZAR
1NARENDRA (MIS),GLOBAL PHARMA - AKLUJ
1NARENDRA (MIS),KEDARNATH PHARMA - VITA
1NARENDRA (MIS),D & D SURGICALS - VASAI
1NARENDRA (MIS),RADHA PHARMA - VASAI
1NARENDRA (MIS),PHARMACHEM HEALTHCARE - ULHASNAGAR XX
1NARENDRA (MIS),CITY PHARMA - GOREGAON
1NARENDRA (MIS),GANAPATI AGENCIES - BEED
1NARENDRA (MIS),RIDDHI SIDDHI - ICHALKANJI
1NARENDRA (MIS),GURUKRUPA SURJI PHARMA-NASIK
1NARENDRA (MIS),SHRI SWAMI SAMARTH PHARMA - SANGAMNER
1NARENDRA (MIS),MAHAVIR PHARMA-KALYAN
1NARENDRA (MIS),RAJESH PHARMA - SHAHAPUR
1NARENDRA (MIS),PMBJP - KURLA (VISHAL)
1NARENDRA (MIS),LAXMI MARKETING- AHILYANAGAR
1NARENDRA (MIS),PRATIK DISTRIBUTORS-VADUJ
1NARENDRA (MIS),SHRI SEVA MEDICALS - KARMALA
1NARENDRA (MIS),KRISHNA AGENCY - AKLUJ
1NARENDRA (MIS),S.V.PHARMA - CHEMBUR
1NARENDRA (MIS),SARASWATI DISTRIBUTORS - KALYAN
1NARENDRA (MIS),LAKSHMI PHARMA - RAJAPUR
1NARENDRA (MIS),GLOBAL PARMACITICAL-BHIWANDI
1NARENDRA (MIS),SULTAN PHARMA - BHIWANDI (ADVANCE)
1NARENDRA (MIS),ANAND (AGENCY) - AKKALKOT
